time_tick,acc_X_value,acc_Y_value,acc_Z_value
16.130460,-0.147249,-0.045342,-10.569431
16.163843,-0.069584,0.300034,-9.543030
16.196497,0.024093,0.312305,-9.232072
16.230607,-0.021100,0.127496,-9.724397
16.263384,-0.170892,0.164009,-10.333294
16.297173,-0.184510,0.299735,-9.745497
16.330504,-0.116422,0.552482,-9.371090
16.363380,-0.094125,0.481252,-10.258623
16.397328,-0.138270,0.512677,-9.611118
16.430412,-0.055218,0.559515,-9.101733
16.462917,0.022446,0.376202,-9.759114
16.497244,0.100560,0.285070,-10.157314
16.530429,0.110586,0.696588,-9.915042
16.563840,0.191393,1.052588,-9.783806
16.596576,0.208004,0.979114,-9.175208
16.630408,0.173436,0.780538,-9.567123
16.663838,0.005686,0.368122,-9.804756
16.696796,-0.081705,0.269657,-9.827501
16.730565,-0.136474,0.384582,-9.876135
16.763906,-0.152337,0.292103,-9.712276
16.797213,-0.294946,0.186605,-9.876285
16.830508,-0.327119,0.167002,-9.892297
16.863211,-0.305122,0.233892,-9.917287
16.897222,-0.256638,0.124353,-9.522679
16.930440,-0.243619,-0.063598,-9.458182
16.963796,-0.237184,-0.193189,-9.645386
16.997216,-0.213241,-0.315896,-9.922525
17.030067,-0.119565,-0.285219,-9.694020
17.063793,-0.110137,-0.289409,-9.409399
17.097237,-0.079610,-0.369020,-9.342209
17.132675,-0.088888,-0.644811,-10.445826
17.163773,-0.071529,-0.707362,-10.551773
17.197130,-0.001796,-0.588097,-9.718561
17.230522,0.134978,-0.752704,-9.893793
17.263835,0.054769,-0.887981,-10.025180
17.297320,0.040104,-0.893817,-10.171830
17.330506,0.041451,-0.682821,-9.955895
17.363811,0.137971,-0.434563,-9.607825
17.396586,0.122408,-0.476762,-10.057502
17.430508,-0.021399,-0.341336,-9.965322
17.463777,-0.038907,-0.336697,-9.523427
17.497241,0.047736,-0.343431,-9.482275
17.530500,0.018256,-0.373658,-10.090723
17.563348,-0.068985,-0.325623,-9.789342
17.597286,-0.069734,-0.331459,-9.654813
17.630468,-0.071380,-0.223866,-10.064835
17.663840,-0.065993,-0.176728,-9.753877
17.697255,-0.057164,-0.082154,-9.773031
17.730490,-0.089038,-0.141413,-9.900677
17.763851,-0.093826,-0.077216,-9.928660
17.797178,-0.054620,-0.039206,-10.172578
17.830028,-0.114626,0.204263,-9.575951
17.863801,-0.027235,0.151289,-9.741756
17.897173,-0.032622,0.024392,-9.930456
17.930354,-0.076318,0.153983,-10.195922
17.963839,0.026786,0.471974,-9.688633
17.997222,0.050130,0.581812,-9.181343
18.030204,0.149793,0.570289,-8.946553
18.063802,0.112980,0.252597,-9.742055
18.096657,-0.039955,0.312155,-9.640298
18.130476,-0.047437,0.482150,-9.521631
18.163792,0.134529,0.769763,-9.411344
18.196413,0.074223,0.738189,-8.906150
18.230476,-0.010026,0.651246,-9.208877
18.263852,-0.046389,0.422292,-10.356339
18.297213,-0.139767,0.629398,-9.488261
18.330537,-0.060456,0.736992,-9.639999
18.363840,-0.014366,0.453119,-10.460341
18.397238,-0.199025,0.151588,-9.241051
18.430223,-0.097268,-0.046090,-9.639849
18.463835,-0.017808,-0.268759,-10.703062
18.497249,-0.101458,-0.329364,-9.927612
18.530470,0.024691,0.013468,-9.223393
18.563837,0.152187,-0.119565,-9.700604
18.596573,-0.079161,-0.338941,-9.691775
18.629720,-0.108940,-0.418402,-9.962629
18.663926,-0.117769,-0.436060,-10.382078
18.696536,-0.077814,-0.361837,-10.175421
18.730509,-0.060905,-0.342233,-9.441871
18.763840,-0.079161,-0.715892,-9.784254
18.797159,-0.136774,-0.934819,-10.505085
18.830603,-0.199624,-1.084163,-10.258473
18.863913,-0.145902,-0.927936,-9.666485
18.896593,-0.079610,-0.921352,-9.553655
18.930504,-0.098016,-1.013831,-9.847254
18.963756,-0.131087,-0.951879,-9.955147
18.996621,-0.115075,-0.851917,-9.686388
19.030505,-0.112232,-0.639873,-9.737117
19.063752,-0.164009,-0.662918,-10.000488
19.097239,-0.188101,-0.590341,-9.680702
19.130470,-0.146800,-0.461349,-9.815380
19.163183,-0.137821,-0.400893,-9.503824
19.197243,-0.140066,-0.437107,-9.241499
19.230563,-0.132883,-0.532879,-10.066331
19.263796,-0.091581,-0.328616,-10.078901
19.297239,-0.066441,-0.322929,-9.685789
19.330666,0.018556,-0.293749,-9.780064
19.363772,0.007033,-0.284022,-9.255117
19.397175,-0.019903,-0.315747,-8.837613
19.429873,0.057014,-0.405383,-9.692374
19.463230,-0.033221,-0.363333,-10.650537
19.497169,-0.029629,-0.269357,-10.079500
19.530793,0.103703,0.074971,-8.934881
