time_tick,acc_X_value,acc_Y_value,acc_Z_value
12.258715,0.141413,-0.189448,-9.398774
12.292249,0.007781,-0.022596,-9.495892
12.324987,0.136025,-0.286566,-9.561286
12.358929,0.456710,-0.113280,-9.701502
12.392031,0.286417,0.143208,-9.687435
12.425546,0.343730,-0.123306,-9.840670
12.458855,0.190795,0.131985,-9.999890
12.491809,-0.105199,0.067938,-9.840819
12.525500,0.240027,0.099662,-10.038797
12.558839,0.165355,0.220274,-9.819720
12.592137,-0.047886,0.037560,-9.867905
12.625446,-0.073475,0.140066,-9.677709
12.658804,0.358844,-0.044893,-9.508612
12.691256,0.224614,-0.036363,-9.682497
12.725453,0.142310,-0.060905,-9.488710
12.758299,0.062700,0.061354,-9.557994
12.792116,0.114028,0.086793,-9.522080
12.825458,0.155030,0.237334,-9.696863
12.858873,0.035765,-0.076019,-9.600194
12.892145,-0.005238,-0.016311,-9.774228
12.925518,0.262174,-0.065544,-9.865361
12.958877,0.258284,0.051028,-9.922525
12.991745,0.095622,-0.087541,-9.649875
13.025652,0.269058,0.098615,-9.937788
13.058174,0.509385,-0.148595,-9.774677
13.092183,0.519860,0.007183,-9.855933
13.125547,0.625956,-0.008679,-9.566823
13.158830,0.127945,-0.091881,-9.875387
13.192222,0.034119,-0.061354,-9.775276
13.225469,0.192441,0.034568,-9.812687
13.258851,0.290607,0.211894,-9.846057
13.291774,-0.024242,0.237483,-9.855933
13.325471,0.123755,0.065544,-9.662295
13.358982,0.052375,-0.286716,-9.562633
13.392173,-0.043396,-0.042199,-9.958289
13.425503,0.957865,-0.339540,-9.943923
13.458519,0.403288,-0.152486,-9.844561
13.491950,0.498012,-0.366476,-9.916988
13.525499,-0.158472,0.186605,-9.885263
13.558861,0.790264,-0.458805,-9.479282
13.592216,0.469580,0.175681,-9.782908
13.625501,0.415409,-0.119265,-9.844261
13.658837,0.017209,0.061204,-9.669628
13.692334,0.460751,-0.279533,-9.677260
13.725229,0.217581,-0.109688,-9.723948
13.758842,0.381440,-0.145752,-9.830344
13.791617,0.281329,-0.123306,-9.779915
13.830828,0.354205,-0.019903,-10.019792
13.858810,0.138719,-0.138569,-9.956942
13.891583,0.190346,0.030677,-9.954548
13.925496,0.170294,-0.108491,-9.927163
13.958833,0.179272,-0.222369,-9.780513
13.992169,0.100710,-0.085745,-9.911601
14.025507,0.176279,0.057463,-9.636557
14.059004,0.384283,-0.170892,-9.573707
14.091728,0.153234,-0.139018,-9.726941
14.125576,0.071380,-0.169994,-9.570714
14.158872,0.347621,-0.307516,-9.840221
14.191606,0.450425,-0.148745,-10.095063
14.225549,0.037411,-0.126149,-10.073215
14.258833,0.257536,-0.297640,-9.899779
14.291489,0.103553,-0.248856,-9.886610
14.325185,0.038907,-0.272649,-9.780064
14.358681,0.216234,-0.284771,-9.898133
14.392173,-0.005537,-0.193339,-9.824508
14.425067,0.269208,-0.175082,-9.828698
14.458881,0.211894,-0.153234,-9.964873
14.491668,0.186156,-0.232844,-9.943624
14.525510,0.335051,-0.175382,-9.895289
14.558927,-0.070631,-0.309611,-9.844261
14.591676,-0.011672,-0.295395,-9.859525
