"","time_tick","acc_X_value","acc_Y_value","acc_Z_value","train","color"
"9581",319.364334,0.540959,-0.655286,-10.62869,"A","blue"
"9582",319.396272,0.374856,-0.39416,-10.311895,"A","blue"
"9583",319.429787,0.107294,-0.349716,-9.277713,"A","blue"
"9584",319.463741,-0.004938,-0.682821,-9.609471,"A","blue"
"9585",319.497079,-0.135577,-0.751657,-9.815679,"A","blue"
"9586",319.53042,-0.269058,-0.893668,-9.766447,"A","blue"
"9587",319.563769,-0.332806,-0.808072,-9.548268,"A","blue"
"9588",319.597098,-0.334153,-0.801338,-9.915342,"A","blue"
"9589",319.629783,-0.062102,-0.675638,-9.594358,"A","blue"
"9590",319.663767,0.001496,-0.82543,-9.622191,"A","blue"
"9591",319.696394,0.129441,-1.423404,-10.350503,"A","blue"
"9592",319.730426,0.323827,-0.943499,-9.978042,"A","blue"
"9593",319.763794,0.265616,-0.679379,-9.581039,"A","blue"
"9594",319.797127,0.316046,-0.350613,-9.197504,"A","blue"
"9595",319.830051,0.475715,-0.362435,-9.666037,"A","blue"
"9596",319.863809,0.460302,-0.322181,-9.401318,"A","blue"
"9597",319.896697,0.539463,-0.339989,-9.56413,"A","blue"
"9598",319.930486,0.622066,-0.355851,-9.797273,"A","blue"
"9599",319.963803,0.77515,-0.367822,-10.059149,"A","blue"
"9600",319.997151,0.901748,-0.46105,-9.79458,"A","blue"
"9601",320.030538,1.121724,-0.688806,-9.66035,"A","blue"
"9602",320.063674,1.111997,-0.791761,-9.807898,"A","blue"
"9603",320.097136,0.980012,-0.651695,-9.895289,"A","blue"
"9604",320.129968,0.791761,-0.440998,-9.415534,"A","blue"
"9605",320.163123,0.606054,-0.478708,-9.108168,"A","blue"
"9606",320.197138,0.532579,-0.463893,-9.804905,"A","blue"
"9607",320.230457,0.514024,-0.411518,-9.513401,"A","blue"
"9608",320.263818,0.501154,-0.63269,-9.525372,"A","blue"
"9609",320.297119,0.495617,-0.673094,-10.036104,"A","blue"
"9610",320.330482,0.525396,-0.728761,-10.240067,"A","blue"
"9611",320.363794,0.473021,-0.613237,-9.870149,"A","blue"
"9612",320.396741,0.413613,-0.583458,-9.693571,"A","blue"
"9613",320.430463,0.48634,-0.731754,-10.284511,"A","blue"
"9614",320.463723,0.598123,-0.668156,-10.138759,"A","blue"
"9615",320.497137,0.602762,-0.784728,-9.918185,"A","blue"
"9616",320.530458,0.622814,-0.700179,-9.590467,"A","blue"
"9617",320.563811,0.613985,-0.795652,-9.128369,"A","blue"
"9618",320.597101,0.545149,-1.107657,-9.689082,"A","blue"
"9619",320.630549,0.545,-0.942152,-10.784318,"A","blue"
"9620",320.663708,0.460302,-0.291654,-9.64344,"A","blue"
"9621",320.696733,0.274595,-0.338642,-9.367349,"A","blue"
"9622",320.730828,0.338343,-0.423041,-9.76914,"A","blue"
"9623",320.773283,0.355701,-0.428877,-10.132773,"A","blue"
"9624",320.797393,0.336996,-0.58256,-10.182155,"A","blue"
"9625",320.830448,0.460601,-0.480204,-10.934111,"A","blue"
"9626",320.863788,0.380692,-0.235239,-8.818758,"A","blue"
"9627",320.896579,0.072128,-0.524648,-8.428789,"A","blue"
"9628",320.930614,0.058361,-0.742828,-9.720357,"A","blue"
"9629",320.96354,0.045192,-0.525995,-9.894092,"A","blue"
"9630",320.997186,-0.024093,-0.444888,-9.678307,"A","blue"
"9631",321.030727,-0.079011,-0.375005,-9.750435,"A","blue"
"9632",321.06412,-0.132135,-0.326671,-9.190322,"A","blue"
"9633",321.097135,-0.210099,-0.34358,-8.983515,"A","blue"
"9634",321.130507,-0.349416,-0.697635,-10.152975,"A","blue"
"9635",321.16334,-0.363932,-0.652743,-10.678371,"A","blue"
"9636",321.196978,-0.409124,-0.521206,-9.411494,"A","blue"
"9637",321.230465,-0.528988,-0.782633,-9.606628,"A","blue"
"9638",321.263586,-0.412715,-0.874962,-10.05451,"A","blue"
"9639",321.297153,-0.271602,-0.782782,-9.993006,"A","blue"
"9640",321.330048,-0.20531,-0.774253,-9.977593,"A","blue"
"9641",321.363856,0.031425,-0.720082,-10.374297,"A","blue"
"9642",321.396268,0.03756,-0.541707,-9.977743,"A","blue"
"9643",321.430531,-0.156227,-0.538864,-9.262898,"A","blue"
"9644",321.463479,-0.23464,-0.745521,-9.584331,"A","blue"
"9645",321.496531,-0.234939,-0.78383,-9.698958,"A","blue"
"9646",321.530536,-0.325324,-0.835008,-9.526719,"A","blue"
"9647",321.563009,-0.325773,-0.910428,-9.67277,"A","blue"
"9648",321.596795,-0.350015,-0.89681,-9.748639,"A","blue"
"9649",321.630516,-0.350314,-0.852666,-9.854736,"A","blue"
"9650",321.663362,-0.253346,-0.795502,-9.271877,"A","blue"
"9651",321.69676,-0.332058,-1.071743,-9.629673,"A","blue"
"9652",321.730529,-0.367822,-1.145517,-10.445527,"A","blue"
"9653",321.764591,-0.350314,-0.857155,-9.993156,"A","blue"
"9654",321.797176,-0.379345,-0.639275,-9.029605,"A","blue"
"9655",321.830514,-0.535273,-0.749562,-9.650773,"A","blue"
"9656",321.873523,-0.521057,-0.608149,-10.2052,"A","blue"
"9657",321.897104,-0.45282,-0.558318,-10.072018,"A","blue"
"9658",321.930487,-0.477062,-0.459553,-9.295371,"A","blue"
"9659",321.963794,-0.484245,-0.672645,-9.928959,"A","blue"
"9660",321.996584,-0.389072,-0.527042,-9.996298,"A","blue"
"9661",322.030523,-0.362884,-0.317093,-9.307492,"A","blue"
"9662",322.062938,-0.375454,-0.335799,-9.22459,"A","blue"
"9663",322.097322,-0.385031,-0.348219,-9.254967,"A","blue"
"9664",322.130452,-0.538116,-0.376352,-10.017398,"A","blue"
"9665",322.163864,-0.400893,-0.330561,-9.798471,"A","blue"
"9666",322.197254,-0.485142,-0.325473,-9.06118,"A","blue"
"9667",322.23001,-0.472722,-0.416905,-9.560089,"A","blue"
"9668",322.263855,-0.369917,-0.498311,-10.172279,"A","blue"
"9669",322.297126,-0.317991,-0.441447,-9.747293,"A","blue"
"9670",322.330311,-0.256189,-0.43606,-9.693421,"A","blue"
"9671",322.363794,-0.353906,-0.675039,-9.768841,"A","blue"
"9672",322.396876,-0.401791,-0.73744,-9.961881,"A","blue"
"9673",322.430452,-0.384582,-0.770063,-9.938536,"A","blue"
"9674",322.463869,-0.383385,-0.726666,-9.550811,"A","blue"
"9675",322.496347,-0.376801,-0.859549,-10.30142,"A","blue"
"9676",322.530514,-0.371414,-0.813309,-10.281967,"A","blue"
"9677",322.563811,-0.375753,-0.641819,-9.782908,"A","blue"
"9678",322.596836,-0.36483,-0.757493,-9.667982,"A","blue"
"9679",322.630459,-0.344927,-0.979263,-10.037001,"A","blue"
"9680",322.662969,-0.31844,-0.866433,-9.859974,"A","blue"
"9681",322.69686,-0.307965,-0.757493,-9.125825,"A","blue"
"9682",322.73046,-0.358844,-1.02685,-9.96218,"A","blue"
"9683",322.763729,-0.335649,-0.952028,-10.202955,"A","blue"
"9684",322.797179,-0.214887,-0.482748,-9.139892,"A","blue"
"9685",322.830448,-0.173885,-0.622066,-9.124628,"A","blue"
"9686",322.863767,-0.172389,-0.715293,-9.68953,"A","blue"
"9687",322.896619,-0.214887,-0.629398,-9.654065,"A","blue"
"9688",322.933487,-0.1887,-0.658878,-9.498586,"A","blue"
"9689",322.963783,-0.229852,-0.633439,-9.389945,"A","blue"
"9690",322.997116,-0.287464,-0.553529,-9.335176,"A","blue"
"9691",323.030539,-0.282227,-0.549938,-9.801613,"A","blue"
"9692",323.063822,-0.271003,-0.504446,-9.931054,"A","blue"
"9693",323.097098,-0.300633,-0.390568,-9.659901,"A","blue"
"9694",323.130516,-0.321583,-0.460451,-9.71078,"A","blue"
"9695",323.16383,-0.310958,-0.480952,-9.8281,"A","blue"
"9696",323.197185,-0.328915,-0.466437,-10.007971,"A","blue"
"9697",323.230454,-0.309462,-0.451772,-10.063039,"A","blue"
"9698",323.263847,-0.298238,-0.465539,-9.88661,"A","blue"
"9699",323.297153,-0.313352,-0.534974,-9.755373,"A","blue"
"9700",323.330471,-0.287015,-0.588995,-9.788295,"A","blue"
"9701",323.363863,-0.266065,-0.585852,-9.676362,"A","blue"
"9702",323.396613,-0.264569,-0.560263,-10.040144,"A","blue"
"9703",323.430095,-0.252747,-0.426183,-9.885114,"A","blue"
"9704",323.463739,-0.279533,-0.362435,-9.312131,"A","blue"
"9705",323.497079,-0.233892,-0.546945,-9.771235,"A","blue"
"9706",323.530416,-0.21369,-0.614135,-9.75657,"A","blue"
"9707",323.563754,-0.197978,-0.570439,-9.355228,"A","blue"
"9708",323.597097,-0.224764,-0.686263,-8.980522,"A","blue"
"9709",323.630528,-0.302728,-0.958014,-10.021289,"A","blue"
"9710",323.663771,-0.211146,-0.626555,-10.455852,"A","blue"
"9711",323.69712,-0.166253,-0.339989,-8.668068,"A","blue"
"9712",323.729707,-0.200073,-0.4609,-8.808133,"A","blue"
"9713",323.763796,-0.193788,-0.609795,-10.344518,"A","blue"
"9714",323.796865,-0.236436,-0.598123,-9.362411,"A","blue"
"9715",323.830479,-0.269956,-0.730557,-9.201395,"A","blue"
"9716",323.863729,-0.273547,-0.857454,-10.240665,"A","blue"
"9717",323.897127,-0.281329,-0.416756,-9.814482,"A","blue"
"9718",323.930618,-0.233742,-0.371563,-9.445164,"A","blue"
"9719",323.962869,-0.246163,-0.612489,-9.724846,"A","blue"
"9720",323.997187,-0.347172,-0.59109,-10.319976,"A","blue"
"9721",324.030506,-0.259481,-0.515221,-9.342209,"A","blue"
"9722",324.073168,-0.314549,-0.764227,-9.878978,"A","blue"
"9723",324.09712,-0.350464,-0.684766,-10.194725,"A","blue"
"9724",324.130477,-0.359891,-0.483496,-9.499484,"A","blue"
"9725",324.163804,-0.346274,-0.454765,-9.441123,"A","blue"
"9726",324.197184,-0.354055,-0.546346,-9.522529,"A","blue"
"9727",324.230445,-0.385929,-0.666959,-9.854736,"A","blue"
"9728",324.263917,-0.36872,-0.698234,-10.149832,"A","blue"
"9729",324.296829,-0.359442,-0.656484,-9.875387,"A","blue"
"9730",324.330468,-0.374407,-0.657232,-9.722602,"A","blue"
"9731",324.363828,-0.372312,-0.713797,-9.89499,"A","blue"
"9732",324.396519,-0.368421,-0.756894,-9.84067,"A","blue"
"9733",324.430438,-0.37321,-0.80882,-9.768692,"A","blue"
"9734",324.463389,-0.36887,-0.874962,-9.916838,"A","blue"
"9735",324.497128,-0.373658,-0.832613,-9.821815,"A","blue"
"9736",324.530222,-0.358395,-0.623861,-10.359781,"A","blue"
"9737",324.563551,-0.296143,-0.64541,-9.896337,"A","blue"
"9738",324.597256,-0.354504,-0.559814,-9.500831,"A","blue"
"9739",324.629985,-0.367673,-0.637479,-9.544227,"A","blue"
"9740",324.663792,-0.358096,-0.774851,-10.270145,"A","blue"
"9741",324.69713,-0.334302,-0.618624,-9.352535,"A","blue"
"9742",324.729875,-0.352858,-0.669652,-9.1993,"A","blue"
"9743",324.76393,-0.37291,-0.697336,-9.511904,"A","blue"
"9744",324.796984,-0.370516,-0.492026,-9.800865,"A","blue"
"9745",324.830521,-0.355402,-0.375305,-9.071056,"A","blue"
"9746",324.863835,-0.368271,-0.541109,-9.382912,"A","blue"
"9747",324.896456,-0.372162,-0.587349,-10.129032,"A","blue"
"9748",324.930461,-0.310359,-0.426033,-10.02069,"A","blue"
"9749",324.9639,-0.306319,-0.40239,-9.01928,"A","blue"
"9750",324.996484,-0.338492,-0.600218,-9.44651,"A","blue"
"9751",325.030469,-0.36064,-0.57837,-10.595469,"A","blue"
"9752",325.063833,-0.317542,-0.359442,-9.482425,"A","blue"
"9753",325.096445,-0.291804,-0.389371,-9.226984,"A","blue"
"9754",325.1309,-0.34373,-0.573282,-9.924171,"A","blue"
"9755",325.16651,-0.365727,-0.534076,-10.229442,"A","blue"
"9756",325.197133,-0.345077,-0.398948,-9.833637,"A","blue"
"9757",325.22996,-0.351511,-0.437107,-9.697462,"A","blue"
"9758",325.263829,-0.363782,-0.522254,-9.525522,"A","blue"
"9759",325.297109,-0.345376,-0.715443,-10.040294,"A","blue"
"9760",325.330464,-0.331908,-0.716191,-10.407667,"A","blue"
"9761",325.363791,-0.319488,-0.372012,-9.056541,"A","blue"
"9762",325.39713,-0.324875,-0.397452,-8.748576,"A","blue"
"9763",325.430518,-0.357497,-0.625059,-9.761658,"A","blue"
"9764",325.463674,-0.373359,-0.506841,-9.920878,"A","blue"
"9765",325.497139,-0.375305,-0.495468,-9.516543,"A","blue"
"9766",325.530505,-0.378148,-0.591539,-9.373784,"A","blue"
"9767",325.564346,-0.380542,-0.719483,-9.899779,"A","blue"
"9768",325.596998,-0.363782,-0.60336,-9.490056,"A","blue"
"9769",325.630571,-0.345825,-0.577921,-9.363159,"A","blue"
"9770",325.663793,-0.368271,-0.672346,-9.645984,"A","blue"
"9771",325.697199,-0.350464,-0.619073,-9.510707,"A","blue"
"9772",325.730561,-0.334452,-0.652294,-9.53884,"A","blue"
"9773",325.763626,-0.36872,-0.743277,-9.952303,"A","blue"
"9774",325.797158,-0.371863,-0.697785,-9.907261,"A","blue"
"9775",325.830549,-0.350464,-0.698833,-9.809993,"A","blue"
"9776",325.863653,-0.362286,-0.762281,-9.739362,"A","blue"
"9777",325.89698,-0.369319,-0.852067,-10.085635,"A","blue"
"9778",325.930597,-0.359891,-0.777994,-9.925368,"A","blue"
"9779",325.963878,-0.357946,-0.732802,-9.800416,"A","blue"
"9780",325.997147,-0.358545,-0.813609,-9.848002,"A","blue"
"9781",326.030509,-0.324576,-0.820792,-10.02937,"A","blue"
"9782",326.064597,-0.317991,-0.717688,-9.789642,"A","blue"
"9783",326.097159,-0.3352,-0.799093,-9.528515,"A","blue"
"9784",326.130499,-0.349865,-0.838898,-9.843214,"A","blue"
"9785",326.16457,-0.333704,-0.830818,-9.796824,"A","blue"
"9786",326.197223,-0.367822,-0.860447,-9.795927,"A","blue"
"9787",326.232933,-0.36064,-0.746718,-9.742354,"A","blue"
"9788",326.263768,-0.362585,-0.736543,-9.535847,"A","blue"
"9789",326.297136,-0.365727,-0.782034,-9.510258,"A","blue"
"9790",326.330496,-0.363932,-0.760934,-9.680253,"A","blue"
"9791",326.363796,-0.355103,-0.71649,-9.731131,"A","blue"
"9792",326.397128,-0.365278,-0.670849,-9.910553,"A","blue"
"9793",326.430139,-0.361238,-0.497264,-9.896487,"A","blue"
"9794",326.463846,-0.369768,-0.445786,-9.709134,"A","blue"
"9795",326.497191,-0.358993,-0.514472,-9.607676,"A","blue"
"9796",326.529729,-0.327119,-0.543802,-9.927612,"A","blue"
"9797",326.56379,-0.317692,-0.528389,-9.879577,"A","blue"
"9798",326.597143,-0.354654,-0.499957,-9.771984,"A","blue"
"9799",326.630419,-0.354504,-0.38144,-9.466413,"A","blue"
"9800",326.663745,-0.319039,-0.450126,-9.602588,"A","blue"
"9801",326.697083,-0.371414,-0.41511,-9.940482,"A","blue"
"9802",326.730447,-0.353606,-0.3563,-9.734423,"A","blue"
"9803",326.763757,-0.365578,-0.280281,-9.088415,"A","blue"
"9804",326.797167,-0.365129,-0.399397,-10.06708,"A","blue"
"9805",326.830448,-0.366925,-0.449228,-10.491168,"A","blue"
"9806",326.86376,-0.353756,-0.332956,-9.823461,"A","blue"
"9807",326.896804,-0.334003,-0.353457,-9.08602,"A","blue"
"9808",326.930492,-0.360191,-0.672944,-10.423379,"A","blue"
"9809",326.963797,-0.351362,-0.652593,-10.428018,"A","blue"
"9810",326.99686,-0.341336,-0.491577,-9.487213,"A","blue"
"9811",327.030459,-0.376801,-0.640472,-9.604234,"A","blue"
"9812",327.063822,-0.383385,-0.709457,-9.929258,"A","blue"
"9813",327.096778,-0.377549,-0.586451,-9.799219,"A","blue"
"9814",327.130483,-0.369618,-0.538415,-9.663044,"A","blue"
"9815",327.163888,-0.401791,-0.581812,-9.460128,"A","blue"
"9816",327.196315,-0.367074,-0.694343,-9.493947,"A","blue"
"9817",327.230506,-0.355701,-0.769913,-9.770487,"A","blue"
"9818",327.263797,-0.361388,-0.816302,-9.980137,"A","blue"
"9819",327.296743,-0.376801,-0.748215,-9.593011,"A","blue"
"9820",327.330474,-0.374407,-0.746569,-9.600643,"A","blue"
"9821",327.364696,-0.332357,-0.812262,-9.958439,"A","blue"
"9822",327.39714,-0.364231,-0.832464,-9.97894,"A","blue"
"9823",327.43046,-0.369468,-0.807623,-9.712127,"A","blue"
"9824",327.463785,-0.36887,-0.799243,-9.707787,"A","blue"
"9825",327.497145,-0.373808,-0.809269,-9.866259,"A","blue"
"9826",327.530535,-0.370217,-0.755398,-9.912349,"A","blue"
"9827",327.563797,-0.374706,-0.740583,-9.804606,"A","blue"
"9828",327.596551,-0.366176,-0.740284,-9.734872,"A","blue"
"9829",327.629893,-0.372461,-0.725469,-9.741606,"A","blue"
"9830",327.663399,-0.395357,-0.740882,-9.590467,"A","blue"
"9831",327.697125,-0.421095,-0.790414,-9.686987,"A","blue"
"9832",327.730469,-0.403437,-0.803283,-9.757169,"A","blue"
"9833",327.763794,-0.382637,-0.694792,-9.479282,"A","blue"
"9834",327.797148,-0.411668,-0.679229,-9.519536,"A","blue"
"9835",327.83048,-0.412266,-0.71664,-9.805055,"A","blue"
"9836",327.863815,-0.38129,-0.650348,-9.984926,"A","blue"
"9837",327.896671,-0.365278,-0.510432,-9.641196,"A","blue"
"9838",327.929877,-0.367523,-0.577322,-9.642991,"A","blue"
"9839",327.963805,-0.36064,-0.5866,-9.803409,"A","blue"
"9840",327.996904,-0.34777,-0.588246,-9.87419,"A","blue"
"9841",328.030618,-0.335948,-0.551883,-9.810741,"A","blue"
"9842",328.063804,-0.292402,-0.503698,-9.738763,"A","blue"
"9843",328.097148,-0.220873,-0.47766,-9.816278,"A","blue"
"9844",328.129942,-0.254842,-0.443392,-9.598996,"A","blue"
"9845",328.163882,-0.300333,-0.440848,-9.782309,"A","blue"
"9846",328.197127,-0.246761,-0.464492,-9.849648,"A","blue"
"9847",328.230382,-0.218329,-0.450575,-9.690279,"A","blue"
"9848",328.263796,-0.274595,-0.443841,-9.603785,"A","blue"
"9849",328.297146,-0.225662,-0.44848,-9.762107,"A","blue"
"9850",328.329841,-0.249904,-0.463295,-9.79443,"A","blue"
"9851",328.363838,-0.25978,-0.470627,-9.651371,"A","blue"
"9852",328.396402,-0.325024,-0.455962,-9.627878,"A","blue"
"9853",328.430462,-0.339241,-0.47377,-9.861919,"A","blue"
"9854",328.464045,-0.330561,-0.457309,-9.973104,"A","blue"
"9855",328.504524,-0.298238,-0.372162,-9.80281,"A","blue"
"9856",328.530462,-0.278336,-0.423789,-9.652419,"A","blue"
"9857",328.563802,-0.296143,-0.478109,-9.665588,"A","blue"
"9858",328.597217,-0.308713,-0.638826,-9.912349,"A","blue"
"9859",328.630533,-0.214738,-0.681025,-9.79039,"A","blue"
"9860",328.663798,-0.165505,-0.593933,-9.484669,"A","blue"
"9861",328.697151,-0.300483,-0.652593,-9.566374,"A","blue"
"9862",328.73051,-0.356749,-0.680726,-10.100749,"A","blue"
"9863",328.762988,-0.336697,-0.516567,-9.731131,"A","blue"
"9864",328.797116,-0.287015,-0.567596,-9.97041,"A","blue"
"9865",328.830533,-0.311557,-0.439801,-9.502626,"A","blue"
"9866",328.863968,-0.356749,-0.497862,-9.823461,"A","blue"
"9867",328.896208,-0.370965,-0.860447,-9.958289,"A","blue"
"9868",328.930508,-0.371414,-0.893817,-9.931653,"A","blue"
"9869",328.963315,-0.317393,-0.862243,-9.932551,"A","blue"
"9870",328.997123,-0.308863,-0.46509,-9.767345,"A","blue"
"9871",329.03051,-0.295994,-0.353906,-10.038199,"A","blue"
"9872",329.063424,-0.275493,-0.365129,-9.791288,"A","blue"
"9873",329.09718,-0.322481,-0.520907,-9.604384,"A","blue"
"9874",329.129746,-0.270854,-0.715742,-9.752829,"A","blue"
"9875",329.163848,-0.270704,-0.73774,-9.456087,"A","blue"
"9876",329.19703,-0.311108,-0.919855,-9.876434,"A","blue"
"9877",329.230471,-0.243918,-0.653341,-10.340777,"A","blue"
"9878",329.263794,-0.254094,-0.320236,-9.423914,"A","blue"
"9879",329.296854,-0.303476,-0.342233,-9.722901,"A","blue"
"9880",329.330481,-0.295246,-0.43606,-10.164348,"A","blue"
"9881",329.363775,-0.303925,-0.593185,-9.393237,"A","blue"
"9882",329.397127,-0.261127,-0.799542,-10.10883,"A","blue"
"9883",329.43055,-0.289559,-0.922848,-9.856083,"A","blue"
"9884",329.463127,-0.33954,-0.846829,-9.366002,"A","blue"
"9885",329.496342,-0.357946,-0.990187,-9.935095,"A","blue"
"9886",329.530488,-0.22641,-0.809119,-10.020541,"A","blue"
"9887",329.571491,-0.249604,-0.546496,-8.832675,"A","blue"
"9888",329.597115,-0.228056,-0.663367,-9.449054,"A","blue"
"9889",329.630463,-0.227158,-0.775899,-10.220464,"A","blue"
"9890",329.66377,-0.231947,-0.71664,-10.642157,"A","blue"
"9891",329.696371,-0.131087,-0.376502,-9.603486,"A","blue"
"9892",329.730505,-0.234191,-0.524349,-9.092605,"A","blue"
"9893",329.763419,-0.227308,-0.881547,-9.944971,"A","blue"
"9894",329.7971,0.057164,-0.571636,-10.706654,"A","blue"
"9895",329.830544,0.203065,-0.364381,-9.635809,"A","blue"
"9896",329.864269,0.035465,-0.360041,-8.214949,"A","blue"
"9897",329.897216,-0.0419,-0.822587,-10.958652,"A","blue"
"9898",329.929748,0.090384,-0.4193,-10.36023,"A","blue"
"9899",329.963797,0.081406,-0.342682,-9.108467,"A","blue"
"9900",329.996622,0.163709,-0.442943,-9.453394,"A","blue"
"9901",330.029762,0.203215,-0.471974,-9.854138,"A","blue"
"9902",330.063833,0.224015,-0.405981,-10.210737,"A","blue"
"9903",330.096848,0.081555,-0.336846,-9.065968,"A","blue"
"9904",330.130456,0.012121,-0.349716,-9.327694,"A","blue"
"9905",330.164298,0.010325,-0.510582,-9.767045,"A","blue"
"9906",330.196935,0.076468,-0.650049,-9.592861,"A","blue"
"9907",330.230456,0.025888,-0.550237,-9.659153,"A","blue"
"9908",330.26387,0.187952,-0.502202,-10.705905,"A","blue"
"9909",330.296837,0.25155,-0.337146,-9.917137,"A","blue"
"9910",330.330726,0.214289,-0.35211,-9.497838,"A","blue"
"9911",330.363698,0.035465,-0.517615,-9.619946,"A","blue"
"9912",330.396515,0.000599,-0.604408,-9.44262,"A","blue"
"9913",330.42999,-0.054769,-0.848027,-10.266853,"A","blue"
"9914",330.463683,-0.023644,-0.680277,-9.746395,"A","blue"
"9915",330.496384,0.120313,-0.692996,-9.547819,"A","blue"
"9916",330.530549,-0.009278,-0.722626,-9.590467,"A","blue"
"9917",330.566114,0.071529,-0.469729,-10.62839,"A","blue"
"9918",330.59709,0.079011,-0.315298,-9.582985,"A","blue"
"9919",330.630538,0.068536,-0.319937,-9.303302,"A","blue"
"9920",330.671206,0.043845,-0.744773,-9.536446,"A","blue"
"9921",330.697104,0.009876,-0.946342,-9.578795,"A","blue"
"9922",330.730461,0.045791,-1.172004,-10.249794,"A","blue"
"9923",330.763808,0.204412,-0.590341,-10.138908,"A","blue"
"9924",330.796893,0.20965,-0.347621,-9.666934,"A","blue"
"9925",330.830545,0.048634,-0.309761,-9.305846,"A","blue"
"9926",330.863147,0.089786,-0.521057,-9.824359,"A","blue"
"9927",330.897115,0.07961,-0.67055,-10.201609,"A","blue"
"9928",330.930506,0.001197,-0.941254,-9.678756,"A","blue"
"9929",330.963328,-0.076168,-0.82992,-9.961731,"A","blue"
"9930",330.997125,0.018855,-0.396105,-9.846506,"A","blue"
"9931",331.030487,-0.006285,-0.362735,-9.571013,"A","blue"
"9932",331.062809,-0.000748,-0.338642,-9.977443,"A","blue"
"9933",331.096927,0.009727,-0.433216,-10.09222,"A","blue"
"9934",331.130504,0.049382,-0.423938,-9.173711,"A","blue"
"9935",331.163275,0.119116,-0.715293,-10.307107,"A","blue"
