time_tick,lac_X_value,lac_Y_value,lac_Z_value
362.590276,-0.113952,0.064442,0.025463
362.630301,-0.115482,-0.014208,0.137282
362.660337,0.020067,0.037640,-0.007348
362.690364,0.021710,0.185556,-0.126721
362.720388,-0.012528,0.425450,-0.256214
362.750414,-0.038000,0.380137,-0.042150
362.800435,0.219831,0.031351,0.083588
362.830465,0.124790,-0.022539,0.039064
362.860493,-0.143639,0.140275,-0.271158
362.890530,-0.226681,0.419567,-0.160830
362.930566,-0.127520,0.478721,0.236947
362.960591,-0.030366,0.275132,-0.453098
362.990617,-0.003504,0.283822,0.127355
363.020642,0.056278,0.116778,0.786704
363.050667,0.140110,0.168113,-0.109688
363.090699,0.183505,0.357720,-0.024775
363.130734,0.022251,0.244897,0.395768
363.160759,-0.104224,0.143113,0.345130
363.180766,-0.100219,0.182376,0.143328
363.230797,0.002840,0.075542,0.372816
363.260820,0.063904,0.037263,0.045154
363.290854,0.008925,0.294544,0.145199
363.330889,-0.085583,0.360714,-0.104424
363.360920,-0.052483,0.247891,0.074625
363.390941,0.005385,-0.044531,0.071570
363.420976,0.025511,0.102705,-0.117423
363.460988,-0.069568,0.229236,-0.250228
363.481028,0.042401,0.154702,0.141283
363.531074,0.110151,-0.036224,-0.165100
363.571105,0.031684,0.048154,-0.104977
363.591124,0.014654,-0.053445,0.212088
363.631133,0.129300,-0.046172,-0.003286
363.661181,0.122999,0.046824,-0.230051
363.701216,-0.004823,0.105271,0.232825
363.721231,0.026897,0.079389,0.487755
363.761244,0.034559,0.012818,-0.017565
363.791280,0.064425,-0.072583,-0.199118
363.831327,0.024700,-0.150541,0.521072
363.861353,-0.033635,-0.294801,-0.037404
363.901384,0.023485,0.030924,0.005317
363.921404,0.068055,0.125703,0.120730
363.961435,-0.029777,-0.190641,-0.377347
364.001454,-0.012489,0.026392,-0.128028
364.031495,0.092462,0.034595,-0.026758
364.061494,0.032665,-0.010631,-0.260566
364.091542,0.097130,0.203332,-0.328159
364.131582,0.043094,0.143017,-0.070885
364.151596,0.033012,0.005394,0.138624
364.201638,0.137260,0.387464,0.119019
364.211647,0.045769,0.502388,0.192547
364.261689,-0.233007,0.093722,-0.174412
364.291699,-0.167458,-0.047266,0.277681
364.331749,-0.044085,-0.013766,-0.028938
364.361774,-0.097189,0.169418,-0.329674
364.391800,-0.068913,0.306088,0.303556
364.431815,-0.065070,-0.200578,0.515409
364.461844,0.035038,-0.047043,-0.491831
364.491886,0.001576,0.522581,-0.120590
364.521903,-0.153813,0.409705,0.677571
364.561924,0.027035,0.396726,-0.095619
364.601978,0.189193,0.351541,-0.270729
364.632005,0.017792,0.238308,0.741192
364.662029,-0.022349,0.106933,0.547028
364.682045,0.081208,0.251154,-0.138251
364.712070,0.149024,0.631497,-0.128993
364.762115,-0.043683,0.201518,0.587618
364.792141,0.063875,0.146340,-0.028847
364.832172,0.093438,0.245316,-0.321938
364.862198,-0.111486,0.413072,0.221815
364.892223,-0.201440,0.223149,0.431895
364.922248,0.020019,0.179965,-0.018278
364.952274,0.150562,0.163188,-0.292951
364.992310,0.003767,-0.060683,0.313647
365.022335,-0.056437,-0.097685,0.171992
365.062369,0.116615,0.122799,-0.191985
365.102401,0.114507,0.100980,-0.096775
365.112386,0.051603,0.066404,0.220532
365.162432,-0.226887,-0.088330,-0.033225
365.202474,-0.105917,0.186075,0.099172
365.232504,0.010375,-0.085503,0.155246
365.262533,0.011205,-0.234903,-0.081408
365.282555,-0.049966,-0.076839,-0.012364
365.332599,0.074212,0.136945,0.189136
365.352611,0.186581,-0.016032,0.071129
365.392650,0.146186,-0.142242,-0.011973
365.412648,0.049227,0.040059,-0.009193
365.462708,-0.136179,0.202127,0.384311
365.492732,-0.069498,0.026867,-0.030265
365.522759,0.036501,0.041830,0.116407
365.562794,-0.076261,0.199787,0.207603
365.592820,-0.000769,0.091072,0.160331
365.632849,0.212616,-0.029313,-0.221084
365.662875,0.009996,0.193227,0.082712
365.702900,-0.185101,-0.064473,0.320322
365.732929,-0.156194,-0.111372,-0.083313
365.762958,-0.023971,0.217828,0.059760
365.792987,-0.135472,0.277784,0.281378
365.833024,-0.172839,0.445717,-0.002077
365.863049,0.266455,0.374285,0.001100
365.893055,0.409748,0.220507,0.231170
365.923100,0.145566,0.183569,0.006366
365.963135,-0.001084,0.218857,-0.359711
365.993161,0.071802,0.353416,0.166114
366.023187,0.022832,0.374298,0.581472
366.063217,-0.046308,0.351593,-0.420560
366.093243,-0.128053,0.352898,0.414887
366.123266,-0.037645,-0.008219,0.970753
366.153294,0.095566,-0.166287,0.244530
366.183320,0.107133,0.282689,-0.140784
366.213346,-0.066226,0.699963,0.396236
366.253377,-0.145744,0.203661,0.467791
366.283399,0.096420,-0.135586,-0.103470
366.313415,0.217847,-0.174147,-0.027208
366.343434,-0.004300,0.021531,0.244841
366.393499,-0.011664,0.221408,-0.101497
366.433523,0.150137,-0.126246,0.392816
366.453550,0.167404,-0.179869,-0.048900
366.493573,-0.082379,0.183969,0.001648
366.523610,-0.075307,0.346593,0.089184
366.573627,-0.036503,0.173867,-0.311809
366.583661,-0.039861,0.152742,-0.367289
366.633703,0.029728,0.165393,0.208973
366.643712,0.044987,0.212189,0.302941
366.693754,0.144713,0.114404,-0.387120
366.723779,-0.003506,0.314688,0.009076
366.753805,-0.155866,0.204059,0.393804
366.793817,-0.072110,0.168473,0.091653
366.823842,-0.015201,0.170144,-0.131080
366.863883,-0.214891,0.003491,0.393749
366.903919,-0.274443,-0.060157,0.464811
366.933948,-0.200311,0.154779,0.410944
366.963977,-0.192377,0.291931,0.180430
366.994006,-0.247336,0.048779,0.456225
367.024036,-0.271120,0.027153,0.492957
367.054034,-0.188086,0.068817,0.318636
367.084063,-0.149950,0.083604,0.057723
367.114093,-0.138982,0.317936,-0.260943
367.164139,-0.184107,0.149907,0.047729
367.204178,-0.253454,0.063069,0.299143
367.234191,-0.179146,0.009496,-0.491361
367.264238,-0.173913,-0.029581,-0.862192
367.294208,-0.248735,0.067389,-0.001258
367.324233,-0.449946,-0.106829,0.812454
367.354258,-0.194460,-0.064671,-0.478710
367.384283,-0.211897,0.073875,-0.434465
367.424295,-0.444491,0.208648,1.370199
367.464354,-0.081628,0.160130,-0.130126
367.484368,-0.002811,0.225316,-0.683874
367.534390,-0.387385,0.352661,1.236366
367.544400,-0.434467,0.140547,1.314847
367.594461,0.025578,-0.050209,-0.631044
367.624488,-0.090739,-0.024738,0.198342
367.654513,-0.337088,0.041432,0.622891
367.694548,-0.078657,0.244383,-0.256734
367.724573,-0.138522,0.154656,0.077598
367.764609,-0.300353,0.258121,0.720711
367.784626,-0.103741,0.314367,-0.059810
367.834666,-0.064492,0.269435,0.382601
367.864691,-0.070349,0.077011,0.232129
367.894716,0.035729,-0.008472,0.008454
367.924742,0.056899,-0.029351,-0.097076
367.954752,-0.080908,-0.045120,-0.074746
367.994804,-0.238326,0.104768,0.157413
368.014791,-0.099095,0.204100,-0.063729
368.064860,-0.108691,0.272487,-0.537366
368.084863,-0.253220,0.158472,-0.176633
368.134895,-0.086579,-0.001410,0.262823
368.164928,0.160418,0.184263,-0.278864
368.194950,0.134714,0.197127,-0.271311
368.224993,-0.190946,0.331864,0.687450
368.255022,-0.293461,0.202242,1.115939
368.285048,0.127288,0.059446,0.002298
368.315074,0.190862,0.469884,-0.097860
368.345098,-0.104791,0.424626,0.843295
368.405150,-0.096193,0.045993,0.052692
368.435175,0.131454,0.024441,-0.091151
368.465201,-0.003748,0.034257,0.114697
368.495227,-0.113443,0.021902,-0.169213
368.525252,-0.048298,0.069558,-0.346972
368.555272,0.101114,0.082623,0.097830
368.585302,0.218270,-0.136681,-0.005582
368.615328,0.224861,-0.087108,-0.392499
368.655359,0.031818,0.158785,0.461538
368.685389,0.148670,0.334052,0.099504
368.715417,0.259513,0.507480,-0.067518
368.755449,0.209758,0.326057,0.130849
368.795482,0.171179,-0.223393,0.450994
368.825506,0.169711,-0.412240,0.637765
368.855532,0.165734,-0.339131,0.451661
368.885557,0.109248,-0.055447,-0.013055
368.925593,0.179422,0.307364,-0.131033
368.955618,0.222837,0.247415,0.916030
368.985643,0.428912,-0.027050,0.363594
369.035685,0.625797,0.399472,-0.465059
369.045694,0.596614,0.442404,-0.013804
369.095720,0.572584,0.207030,0.494179
369.125753,0.659888,0.125557,-0.455472
369.155762,0.624479,0.212263,-0.264145
369.185814,0.370935,0.194256,0.410837
369.215813,0.127817,-0.061413,0.196246
369.245841,0.111297,0.085254,-0.248343
369.305900,0.112218,0.053030,0.129465
369.335929,0.105710,0.064755,-0.134948
369.365959,0.138617,0.147117,0.016239
369.395990,0.165365,0.201645,0.343295
369.426002,0.143045,0.023609,0.255821
369.456025,0.190081,0.181843,-0.212011
369.486066,0.164847,0.213794,0.120906
369.526101,0.278434,0.016410,0.698951
369.546118,0.425324,0.120419,0.195327
369.586152,0.455384,0.188269,-0.188919
369.636194,0.116638,0.130814,0.624400
369.666219,0.128272,-0.088713,0.638932
369.696245,0.359091,-0.067259,-0.223050
369.726270,0.386708,0.316455,-0.303407
369.756296,0.109809,0.199895,0.204346
369.786321,0.094968,-0.079544,0.319883
369.816346,0.399933,0.039431,0.341031
369.856378,0.694012,0.042736,-0.381883
369.886408,0.362025,0.010354,-0.355835
369.916406,0.079863,0.027698,0.791609
369.966451,0.251769,0.047831,-0.516660
369.996482,0.251331,0.196067,-0.364982
370.026524,0.059871,-0.008315,0.569919
370.056526,0.040458,-0.128161,0.910724
370.086575,0.148760,-0.373501,0.262123
370.126610,0.416977,-0.111832,0.066940
370.156615,0.134060,0.023084,0.482040
370.206678,0.082866,0.361850,0.323617
370.236687,0.213103,0.367004,-0.330275
370.266710,0.293055,-0.067132,-0.421727
370.296744,0.129720,-0.290128,1.045852
370.326775,0.100670,-0.460235,0.685383
370.356803,0.320477,0.052460,-0.842064
370.386832,0.269914,0.471299,-0.132530
370.426865,0.101391,-0.180637,0.656252
370.456891,0.242665,-0.113074,-0.676010
370.496913,0.214789,0.330281,0.239639
370.526943,0.066849,0.164101,1.211129
370.556976,0.091036,0.000179,0.099731
370.587002,0.274536,0.297280,-0.371536
370.627006,0.149632,0.084075,0.528422
370.657035,0.112613,-0.235414,0.533916
370.687064,0.218081,-0.213025,-0.171641
370.717093,0.279874,0.103551,-0.059741
370.757144,0.274493,-0.370435,0.357512
370.797170,0.192250,-0.422623,-0.213729
370.827205,0.085833,-0.079472,-0.014778
370.857208,0.090972,0.065812,0.040187
370.897262,0.102630,0.041019,-0.145190
370.927288,0.106078,-0.039309,0.224903
370.957313,0.125537,-0.029187,0.184733
370.987338,0.211525,0.131033,0.042154
371.027374,0.187332,0.068869,0.132018
371.057375,0.191634,-0.081125,0.142860
371.097434,0.153633,0.183276,0.186549
371.127459,0.070948,0.029239,0.243208
371.157485,0.024732,-0.303892,0.256298
371.187510,0.075842,0.024831,0.254403
371.217536,0.058726,0.323141,0.553882
371.257567,0.064597,0.161017,-0.226077
371.297601,0.055659,0.130952,0.403467
371.317618,0.114895,0.211695,0.367279
371.357643,0.079620,-0.138859,0.191618
371.407694,0.238393,0.178503,0.376235
371.437700,0.165547,0.384910,0.409427
371.467745,0.079057,0.110130,0.386187
371.497770,0.089568,0.062435,0.286567
371.527796,0.160838,0.311244,0.551766
371.557820,0.100985,0.021616,0.027055
371.587847,0.069750,0.136366,-0.002864
371.617872,0.066508,0.064328,0.403480
371.657892,0.118965,-0.144623,-0.162979
371.687932,0.130795,0.186587,0.141683
371.737968,0.094571,0.385597,-0.080149
371.767996,0.073595,-0.208538,-0.044691
371.788020,0.107380,-0.396503,0.128109
371.828025,0.259955,-0.247957,0.143645
371.858054,0.113061,0.016612,-0.660548
371.888083,-0.073226,0.346926,0.170130
371.928136,0.059211,-0.088557,0.584170
371.958160,0.428773,-0.359921,-0.499361
371.998196,0.297638,-0.193193,0.106214
372.028221,0.031918,-0.026703,0.793487
372.058247,0.089742,-0.016918,0.298576
372.098278,0.385629,-0.257809,0.018635
372.128303,0.099048,-0.344645,0.900671
372.158329,-0.026295,-0.530246,0.717260
372.188354,0.035677,-0.196810,0.422046
372.228385,0.197320,0.049701,0.302891
372.258410,0.179333,-0.052766,0.097983
372.308402,0.102392,-0.531510,-0.013313
372.338428,0.220918,-0.533574,0.009522
372.358447,0.289971,-0.270584,0.332767
372.388473,0.168610,-0.085510,-0.803924
372.418498,0.135517,0.176675,-1.309698
372.458526,-0.053089,0.089824,0.914716
372.488542,0.158995,-0.118720,-0.334093
372.528566,0.377588,0.176308,-1.423302
372.558615,0.077415,0.121833,0.894521
372.598650,0.085075,-0.344300,0.260650
372.628676,0.333684,-0.185076,-0.982668
372.658701,0.169422,0.109284,0.264941
372.688726,-0.043041,0.024807,1.552643
372.718752,0.105973,0.010813,-0.291653
372.758783,0.180171,0.404763,0.081009
372.788801,0.032528,0.217524,0.924492
372.818808,0.093825,0.120403,0.474001
372.858869,0.240930,0.254480,0.063119
372.898898,0.070281,0.107999,0.562655
372.928929,0.084108,0.227744,0.340422
372.958958,0.139141,0.317088,0.134808
372.988969,0.193459,0.144383,-0.051894
373.028990,0.206907,0.142139,0.265374
373.059024,0.191442,-0.001693,-0.141073
373.089050,0.182872,0.080765,-0.501196
373.129097,0.050963,0.168935,0.051189
373.159123,0.051874,0.024834,-0.109295
373.189148,0.050202,-0.189187,-0.523789
373.229160,-0.063137,0.001412,0.173840
373.269207,-0.066152,-0.074003,-0.367237
373.299240,-0.059446,0.154994,-0.498752
373.329266,-0.090567,0.326967,-0.067160
373.359290,-0.100733,0.122781,0.422119
373.389315,-0.122427,-0.314678,-0.156969
373.429353,-0.167824,-0.092792,0.716751
373.459352,-0.223446,-0.189091,0.623477
373.489382,-0.069554,-0.000689,0.418183
373.529437,-0.225072,-0.023248,0.440447
373.559463,-0.388987,-0.022872,0.597329
373.589488,-0.393754,-0.058159,0.403607
373.619512,-0.272867,-0.160956,0.178803
373.659544,-0.141716,-0.429806,0.443687
373.689570,-0.037398,-0.639330,-0.308223
373.729585,-0.038587,-0.499067,-0.602745
373.759614,-0.381650,-0.552799,0.537889
373.789634,-0.263148,-0.332930,0.068243
373.829691,-0.118770,0.129366,-1.006554
373.859715,-0.572874,0.268835,0.504745
373.889741,-0.279305,-0.292385,0.427654
373.919767,0.264851,-0.177788,-0.580085
373.959798,-0.151667,0.233662,0.121312
373.999833,-0.469769,0.025197,0.783641
374.029859,0.029520,0.098593,0.093957
374.059883,0.157613,-0.047826,-0.434465
374.089908,-0.282332,-0.044310,0.355792
374.129917,-0.384082,-0.027365,1.118647
374.159945,0.063387,0.277862,-0.179465
374.189980,0.065307,0.404203,-0.306844
374.220005,-0.417512,0.264975,0.555066
374.260041,-0.347082,-0.300908,0.252462
374.290069,0.165676,0.073670,-0.289353
374.320098,0.136162,0.568909,-0.012756
374.360137,-0.105030,0.117523,0.107019
374.390162,0.152161,0.119049,-0.352260
374.430193,0.048084,0.099717,0.082880
374.460222,-0.032388,0.000054,0.369416
374.490238,0.151052,-0.196699,-0.215918
374.530279,-0.022717,0.009318,-0.285267
374.560304,-0.531745,0.010116,0.367997
374.590331,-0.358222,-0.222847,0.405663
374.630365,0.290807,-0.012288,-0.681713
374.670400,-0.113523,0.062057,0.023784
374.690396,-0.183917,0.015617,0.358553
374.740457,0.137522,-0.325535,-0.155312
374.760476,0.302402,0.050842,-0.640009
374.790501,-0.117699,0.030203,0.308284
374.820527,-0.269438,0.008880,0.120782
374.850552,-0.011174,0.258233,0.110421
374.890584,0.090066,0.221018,-0.115092
374.930604,0.014656,0.025045,-0.063261
374.960616,0.068568,-0.039710,-0.147464
374.990669,0.082235,-0.268061,0.207475
375.030703,0.032289,-0.325774,-0.129336
375.060729,-0.053169,0.011684,-0.357755
375.090754,-0.224745,0.057550,0.071874
375.130786,-0.088845,-0.252481,0.363657
375.160811,0.321333,-0.101767,-0.349444
375.190836,0.271173,0.117265,-0.324134
375.220861,0.018807,0.123905,0.112954
375.260896,0.135099,0.078845,0.631885
375.290923,0.249518,-0.115808,-0.346602
375.330948,-0.097585,0.242031,0.493053
375.360962,-0.289471,-0.024729,0.730284
375.390987,0.091095,-0.186391,-0.350251
375.431030,0.098574,0.219182,0.081387
375.461060,-0.124015,0.060927,0.212702
375.491067,0.044510,-0.017664,0.549165
375.521087,0.368264,-0.055218,0.111648
375.561150,0.363693,0.233521,-0.295133
375.591154,-0.052266,0.245584,0.202897
375.631210,-0.262401,0.368110,0.435276
375.661235,0.029244,0.175807,0.381857
375.691261,0.329875,-0.048761,-0.247068
375.731292,-0.050416,0.105769,0.069187
375.761291,-0.354993,0.160631,0.591680
375.791342,-0.029745,0.202917,-0.058035
375.821362,0.219115,0.378292,-0.335485
375.861376,0.080708,0.291013,0.057353
375.891405,0.079273,0.273222,0.349982
375.931463,0.203722,0.096228,-0.258567
375.971494,0.214121,0.220159,0.096222
376.001520,0.180963,-0.038906,0.160730
376.031545,0.189063,-0.218993,-0.014709
376.061570,0.098200,-0.183517,-0.016510
376.101592,0.033316,-0.229892,0.072438
376.131625,0.095918,-0.177399,0.035835
376.161653,0.095511,0.168403,0.236275
376.191682,0.257132,0.200876,-0.081193
376.221708,0.243372,0.070564,-0.083521
376.251710,0.019932,-0.240503,0.455833
376.301774,0.129140,0.111213,-0.144084
376.331783,0.248110,0.159080,-0.436731
376.361816,0.020101,-0.024713,0.377217
376.391839,0.028026,-0.110134,0.406898
376.431883,0.176753,0.028945,-0.157488
376.461910,0.256602,0.014671,-0.219446
376.491934,0.164719,-0.087673,0.145012
376.531955,0.084435,-0.058086,0.032959
376.561984,0.121115,-0.140348,-0.175325
376.592014,0.083713,-0.123045,-0.263163
376.622043,-0.147995,-0.168082,0.469980
376.672085,0.071560,-0.180988,-0.342152
376.692092,0.246814,0.046501,-0.590395
376.732136,0.082802,0.044226,0.360298
376.762162,0.014957,-0.073066,0.535732
376.792187,0.193730,-0.063451,-0.365409
376.812187,0.214851,0.151601,-0.289365
376.862247,-0.156037,-0.183156,0.443583
376.892272,-0.137621,-0.145050,0.232560
376.922276,-0.108176,0.070688,0.207245
376.962329,-0.135512,-0.065867,0.112514
376.992354,-0.075815,-0.263470,0.498139
377.022379,0.052110,-0.362193,0.207039
377.052405,0.008359,-0.050533,-0.034669
377.092436,-0.347651,0.126617,0.220469
377.132475,-0.352473,0.233918,0.182955
377.162500,-0.264920,0.203863,-0.035065
377.182499,-0.085873,0.299228,-0.150801
377.232557,0.012367,0.279091,0.195142
377.262581,0.021375,0.060732,-0.157243
377.292554,0.070722,-0.095432,0.317939
377.322580,0.219378,-0.063333,-0.213156
377.352590,0.068179,0.403565,-0.207008
377.382630,-0.307450,0.297821,0.454066
377.422664,-0.092044,-0.264414,-0.021006
377.452690,0.117247,0.050685,-0.178072
377.482715,0.006494,0.233308,0.081079
377.532756,0.060363,0.121052,0.128507
377.562781,0.297063,0.041255,0.007578
377.592782,0.352396,-0.037887,0.087272
377.622808,0.325518,0.018357,-0.119868
377.662866,-0.288229,0.041776,0.165963
377.692892,-0.561900,-0.288779,0.186926
377.712898,-0.296361,-0.289106,-0.084088
377.762951,0.002471,0.026140,0.238495
377.792950,-0.156259,0.026687,0.266670
377.823004,-0.245264,0.037237,-0.430384
377.863037,-0.163461,0.079681,0.316710
377.903069,0.227155,-0.214408,-0.138223
377.933094,0.384083,-0.284134,-0.281021
377.953102,0.233684,-0.173969,0.017027
377.983110,-0.108266,0.074458,0.230242
