time_tick,acc_X_value,acc_Y_value,acc_Z_value
18.212634,-0.379794,-1.832228,-9.507714
18.244221,-0.234191,-2.067617,-9.351038
18.277824,-0.444140,-2.099939,-10.142799
18.310932,-0.331010,-2.191222,-9.490655
18.344277,-0.320086,-2.039933,-9.642991
18.377698,-0.291804,-2.266043,-10.487277
18.411050,-0.303626,-1.942365,-9.563830
18.443539,-0.419748,-2.093505,-9.450850
18.477787,-0.496515,-2.034845,-10.403776
18.510927,-0.270255,-1.904506,-9.865511
18.544369,-0.360340,-2.354183,-9.292677
18.577649,-0.575976,-2.452798,-9.459529
18.610971,-0.321583,-2.199751,-9.786349
18.644314,-0.448480,-2.237761,-9.689680
18.677429,-0.494869,-2.256466,-9.604833
18.710154,-0.336697,-2.223694,-9.386055
18.744257,-0.495318,-2.370644,-8.873976
18.777603,-0.518064,-2.366454,-9.503973
18.810987,-0.498012,-2.388451,-9.022871
18.844263,-0.405233,-2.362413,-9.186880
18.877647,-0.460601,-2.346252,-9.244642
18.910990,-0.301531,-2.607678,-9.763304
18.943976,-0.456860,-2.713775,-10.108531
18.978307,-0.349416,-2.938239,-10.078452
19.010936,-0.568494,-2.708537,-10.201609
19.043781,-0.511480,-2.568472,-9.750585
19.077683,-0.432468,-2.527020,-9.563082
19.110947,-0.360191,-2.589122,-10.039246
19.144279,-0.437257,-2.737718,-10.058999
19.177642,-0.701077,-2.744003,-10.069624
19.210927,-0.360640,-2.766449,-10.157913
19.244287,-0.262474,-2.651673,-10.274934
19.277656,-0.316644,-2.490059,-9.816278
19.319116,-0.508786,-2.490508,-9.950957
19.344034,-0.402091,-2.422420,-9.775126
19.377616,-0.351811,-2.384560,-9.705692
19.411010,-0.396703,-2.121638,-9.447109
19.444342,-0.391017,-2.256466,-9.477786
19.477609,-0.504895,-2.610072,-10.025629
19.510954,-0.395656,-2.292380,-9.799219
19.544269,-0.315896,-2.233571,-9.661547
19.577595,-0.442644,-2.193017,-9.145429
19.610993,-0.577921,-2.109068,-9.405358
19.644258,-0.410620,-2.078391,-9.470603
19.677557,-0.472722,-2.389798,-9.449054
19.710978,-0.434264,-2.065073,-9.909206
19.744284,-0.646158,-2.178502,-9.722003
19.777655,-0.445038,-1.876373,-9.291779
19.810925,-0.449228,-2.152315,-9.159944
19.843410,-0.379794,-1.963615,-9.513550
19.877688,-0.549788,-1.921565,-9.500232
19.911090,-0.414661,-2.155607,-9.797722
19.944256,-0.487686,-1.845247,-9.477786
19.977641,-0.575676,-2.037389,-9.909506
20.010996,-0.407178,-2.033199,-9.839473
20.044218,-0.366176,-1.893731,-9.951406
20.077644,-0.404635,-1.921864,-9.829297
20.111160,-0.593933,-2.041279,-9.129866
20.144203,-0.330561,-2.231775,-10.021439
20.177626,-0.403587,-2.159797,-9.700305
